記錄號碼,更新人,建立人,更新時間,建立時間,客戶/供應商代號,客戶/供應商名稱,客戶/供應商類型,統一編號,客戶類別,負責業務 (擇一即可),收貨地址(可刪除),供應商類別,國別/城市別,產業類別 (類型為客戶時才顯示),客戶/供應商集團,發票地址,付款條件,付款方式,結帳日,特殊要求,幣別,運輸條件,公司網站,公司電話,公司傳真,發票郵遞區號,收貨郵遞區號(可刪除),負責業務(NAME)(擇一即可),業績歸屬,供應商簡碼,員工編號,員工姓名,清洗後地址,Latitude,Longitude
3927,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0055,三立電機廠,Customer,59271252,Local Customer,Darren,彰化縣秀水鄉金興村圳岸巷165號,,TW-M3 Changhua,Electroplating,三立電機廠,彰化縣彰化市南興里中山路一段331號,EOM 30,Check,25.0,,TWD,,,+886 4 762 2197,+886 4 768 7998,50072,50443,Darren Chang,Jack,,T023,張宏銘,彰化縣秀水鄉金興村圳岸巷165號,24.021916,120.520546
3928,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0054,盟立自動化股份有限公司,Customer,22099478,Local Customer,Darren,新竹市東區研發二路3號 (科學工業園區),,TW-N5 Hsinchu,Motor Drive,盟立自動化股份有限公司,新竹市東區研發二路3號 (科學工業園區),Cash on Delivery,Remittance,25.0,,TWD,,,+886 3 578 3280,+886 3 567 8478,30076,30076,Darren Chang,Jack,,T023,張宏銘,新竹市東區研發二路3號,24.77814,121.000904
3929,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0053,大明光電機廠,Customer,59255513,Local Customer,Darren,彰化縣鹿港鎮東崎里東勢巷20號,,TW-M3 Changhua,Electroplating,大明光電機廠,彰化縣鹿港鎮東崎里東勢巷20號,Cash on Delivery,Check,25.0,,TWD,,,+886 4 726 8817,+886 4 726 8299,505,505,Darren Chang,Jack,,T023,張宏銘,彰化縣鹿港鎮東崎里東勢巷20號,24.053756,120.453914
3930,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0052,富鼎先進電子股份有限公司,Customer,16550923,Local Customer,Darren,新竹縣竹北市台元一街5號12F-1 & 12F-2,,TW-N5 Hsinchu,Power Semiconductor,富鼎先進電子股份有限公司,新竹縣竹北市台元一街5號12F-1 & 12F-2,Cash on Delivery,Remittance,25.0,,TWD,,,+886 3 621 5899,+886 3 621 5999,30288,30288,Darren Chang,Jack,,T023,張宏銘,新竹縣竹北市台元一街5號,24.840936,121.018503
3931,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0051,漳毅電機工業有限公司,Customer,27260204,Local Customer,Darren,彰化縣和美鎮糖友里東萊路151巷58號,,TW-M3 Changhua,Motor Drive,漳毅電機工業有限公司,彰化縣和美鎮糖友里東萊路151巷58號,EOM 30,Check,25.0,,TWD,,,+886 4 736 8161,+886 4 736 8131,50856,50856,Darren Chang,Jack,,T023,張宏銘,彰化縣和美鎮糖友里東萊路151巷58號,24.107621,120.535216
3932,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0050,愛德利科技股份有限公司,Customer,55637342,Local Customer,Darren,台中市神岡區中山路955號,,TW-M2 Taichung,Motor Drive,愛德利科技股份有限公司,台中市神岡區中山路989巷4號,Cash on Delivery,Check,25.0,,TWD,,,+886 4 2562 2651,+886 4 2562 8289,42955,42955,Darren Chang,Jack,,T023,張宏銘,台中市神岡區中山路955號,24.254278,120.672742
3933,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0049,匯通電子股份有限公司,Customer,86492644,Local Customer,Darren,彰化縣北斗鎮新工二路98號 (北斗科學園區),,TW-M3 Changhua,Others,匯通電子股份有限公司,彰化縣北斗鎮新工二路98號 (北斗科學園區),Cash on Delivery,Check,25.0,,TWD,,,+886 4 887 7868,+886 4 835 3278,52149,52149,Darren Chang,Jack,,T023,張宏銘,彰化縣北斗鎮新工二路98號,23.869484,120.550336
3934,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0048,新望股份有限公司,Customer,25132942,Local Customer,Darren,台北市內湖區基湖路3巷9號2F~3,,TW-N1 Taipei,Inverter,新望股份有限公司,台北市內湖區基湖路3巷9號2F~3,Cash on Delivery,Remittance,25.0,,TWD,,,+886 2 2659 1799,+886 2 2659 6996,11492,11492,Darren Chang,Jack,,T023,張宏銘,台北市內湖區基湖路3巷9號,25.081091,121.566228
3935,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0047,松浩機電股份有限公司,Customer,27499924,Local Customer,Darren,台中市大雅區昌平路四段558巷59號,,TW-M2 Taichung,Induction Heating,松浩機電股份有限公司,台中市大雅區昌平路四段558巷59號,EOM 30,Check,25.0,,TWD,,,+886 4 2569 0946,+886 4 2569 4026,42850,42850,Darren Chang,Jack,,T023,張宏銘,台中市大雅區昌平路四段558巷59號,24.227811,120.674005
3936,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0046,瑞明陳企業有限公司,Customer,97367600,Local Customer,Darren,彰化縣彰化市彰秀路54巷100號,,TW-M3 Changhua,Motor Drive,瑞明陳企業有限公司,彰化縣彰化市彰秀路54巷100號,Cash on Delivery,Remittance,25.0,,TWD,,,+886 4 762 7014,+886 4 763 2566,50071,50071,Darren Chang,Jack,,T023,張宏銘,彰化縣彰化市彰秀路54巷100號,24.052872,120.517197
3937,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0045,召煜工業有限公司,Customer,22292831,Local Customer,Darren,新北市五股區西雲路68號,,TW-N2 New Taipei,Welding Machine,召煜工業有限公司,新北市五股區西雲路68號,EOM 30,Check,25.0,,TWD,,,+886 2 2291 2788,+886 2 2291 7027,24875,24875,Darren Chang,Jack,,T023,張宏銘,新北市五股區西雲路68號,25.091654,121.443714
3938,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0044,華隆機械設備有限公司,Customer,82873220,Local Customer,Darren,台中市大肚區新興里溪洲路51號,,TW-M2 Taichung,Welding Machine,華隆機械設備有限公司,台中市大肚區新興里溪洲路51號,Cash on Delivery,Remittance,25.0,,TWD,,,+886 4 2699 9681,+886 4 2699 9581,43246,43246,Darren Chang,Jack,,T023,張宏銘,台中市大肚區新興里溪洲路51號,24.141967,120.545356
3939,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0043,五力機電廠股份有限公司,Customer,4764056,Local Customer,Darren,台北市內湖區民權東路六段11巷25號,,TW-N1 Taipei,Induction Heating,五力機電廠股份有限公司,台北市內湖區民權東路六段11巷25號,EOM 30,Check,25.0,,TWD,,,+886 2 2796 5148,+886 2 2791 9125,11494,11494,Darren Chang,Jack,,T023,張宏銘,台北市內湖區民權東路六段11巷25號,25.067746,121.577812
3940,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0042,登明科技有限公司,Customer,97047781,Local Customer,Darren,新北市樹林區保安街二段2之7號3F,,TW-N2 New Taipei,SCR Controller/Soft Starters,登明科技有限公司,新北市樹林區保安街二段2之7號3F,EOM 30,Check,25.0,,TWD,,,+886 2 2675 0011,+886 2 2675 0321,23870,23870,Darren Chang,Jack,,T023,張宏銘,新北市樹林區保安街二段2之7號,25.000594,121.416381
3941,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0041,盛景電子股份有限公司,Customer,23212673,Local Customer,Darren,雲林縣西螺鎮振興里市場北路5號,,TW-M5 Yunlin,UPS,盛景電子股份有限公司,雲林縣西螺鎮振興里市場北路5號,EOM 30,Check,25.0,,TWD,,,+886 5 587 3238,+886 5 587 3752,64881,64881,Darren Chang,Jack,,T023,張宏銘,雲林縣西螺鎮振興里市場北路5號,23.785306,120.472178
3942,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0040,豪優企業有限公司,Customer,86668328,Local Customer,Darren,新北市新莊區新樹路244巷57號,,TW-N2 New Taipei,Ultrasonic,豪優企業有限公司,新北市新莊區新樹路244巷57號,EOM 30,Check,25.0,,TWD,,,+886 2 2206 2251,+886 2 2206 2241,24262,24262,Darren Chang,Jack,,T023,張宏銘,新北市新莊區新樹路244巷57號,25.019418,121.431071
3597,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0039,Acrologic Component Pte. Ltd.,Customer,,Int'l Customer,Kent,"20 Maxwell road#09-17, Maxwell House Singapore",,SG Singapore,Distributor,Acrologic Component Pte. Ltd.,"20 Maxwell road#09-17, Maxwell House Singapore",Prepaid,Remittance,25.0,,USD,EXW,,+65 9226 2090,+65 6257 4274,,69113,Kent Feng,Kent,,T001,馮耀賢,"20 Maxwell road#09-17, Maxwell House Singapore",,
3943,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0038,華儀電子股份有限公司,Customer,20816452,Local Customer,Darren,新北市汐止區南陽街252號2F,,TW-N2 New Taipei,Power Supply,華儀電子股份有限公司,新北市汐止區南陽街252號4F,Cash on Delivery,Remittance,25.0,,TWD,,,+886 2 2694 3030,+886 2 2694 7575,22154,22154,Darren Chang,Jack,,T023,張宏銘,新北市汐止區南陽街252號,25.056703,121.627104
3944,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0037,東達科技股份有限公司,Customer,80224988,Local Customer,Darren,新北市板橋區環河道路182號,,TW-N2 New Taipei,Motor Drive,東達科技股份有限公司,新北市板橋區環河道路182號,EOM 30,Check,25.0,,TWD,,,+886 2 2275 6859,+886 2 2275 6867,22058,22058,Darren Chang,Jack,,T023,張宏銘,新北市板橋區環河道路182號,25.075027,121.470026
3945,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0036,舜弘企業有限公司,Customer,47206030,Local Customer,Darren,新竹縣竹北市中華路433-3號,,TW-N5 Hsinchu,Others,舜弘企業有限公司,新竹縣竹北市中華路433-3號,Cash on Delivery,Remittance,25.0,,TWD,,,+886 3 555 5771~4,+886 3 551 5477,30252,30252,Darren Chang,Jack,,T023,張宏銘,新竹縣竹北市中華路433-3號,24.806012,121.054428
4043,Administrator,Administrator,2025/12/16 11:46,2025/12/05 15:39,EIT-0035_1,緯宏電子有限公司,Customer,27778989,Local Customer,Darren,台南市永康區公園路117巷19號,,TW-S2 Tainan,Others,緯宏電子有限公司,台南市永康區公園路117巷19號,Cash on Delivery,Remittance,25.0,,TWD,,,+886 6 272 2001,+886 6 273 7663,71080,71080,Darren Chang,Jack,,T023,張宏銘,台南市永康區公園路117巷19號,23.012734,120.259898
3947,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0035,愛科華電子有限公司,Customer,16004678,Local Customer,Darren,台南市永康區公園路117巷19號,,TW-S2 Tainan,Inverter,愛科華電子有限公司,台南市永康區公園路117巷19號,Cash on Delivery,Remittance,25.0,,TWD,,,+886 6 272 2001,+886 6 273 7663,71080,71080,Darren Chang,Jack,,T023,張宏銘,台南市永康區公園路117巷19號,23.012734,120.259898
3948,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0034,台灣可羅氏有限公司,Customer,29020384,Local Customer,Darren,高雄市三民區民族一路265巷6弄2號,,TW-S3 Kaohsiung,SCR Controller/Soft Starters,台灣可羅氏有限公司,高雄市三民區民族一路265巷6弄2號,Cash on Delivery,Remittance,25.0,,TWD,,,+886 7 395 0390,+886 7 387 2075,80794,80794,Darren Chang,Jack,,T023,張宏銘,高雄市三民區民族一路265巷6弄2號,22.651663,120.314373
3949,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0033,士發企業有限公司,Customer,23235872,Local Customer,Darren,台中市烏日區光明路162巷19號,,TW-M2 Taichung,Welding Machine,士發企業有限公司,台中市烏日區光明路162巷19號,EOM 30,Check,25.0,,TWD,,,+886 4 2336 1525,+886 4 2336 7907,41471,41471,Darren Chang,Jack,,T023,張宏銘,台中市烏日區光明路162巷19號,24.098513,120.648308
3598,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0032,Taltronics Power Solutions,Customer,,Int'l Distributor,Kent,"CNR Sarel Cilliers Street and Dunbar Street, Delmas, Mpumalanga",,ZA South Africa,Distributor,Taltronics Power Solutions,"CNR Sarel Cilliers Street and Dunbar Street, Delmas, Mpumalanga",Prepaid,Remittance,25.0,,USD,EXW,,+27 11 425 0090,+27 11 425 0090,,2210,Kent Feng,Kent,,T001,馮耀賢,"CNR Sarel Cilliers Street and Dunbar Street, Delmas, Mpumalanga",,
3599,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0031,Gdansk University of Techology,Customer,,Int'l Customer,Kent,"Faculty of Electrical and Control Engineering ul. Narutowicza 11/12 Gdansk,  Poland",,PL Poland,Research Institution,Gdansk University of Techology,"Faculty of Electrical and Control Engineering ul. Narutowicza 11/12 Gdansk,  Poland",Prepaid,Remittance,25.0,,USD,EXW,,+48 58 347 1402,+48 58 347 1802,,80233,Kent Feng,Kent,,T001,馮耀賢,"Faculty of Electrical and Control Engineering ul. Narutowicza 11/12 Gdansk,  Poland",,
3950,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0030,億曜企業股份有限公司,Customer,69410866,Local Customer,Darren,台南市安南區科技一路10號,,TW-S2 Tainan,EDM,億曜企業股份有限公司,台南市安南區科技一路10號,Cash on Delivery,Check,25.0,,TWD,,,+886 6 384 0373,+886 6 384 0375,70955,70955,Darren Chang,Jack,,T023,張宏銘,台南市安南區科技一路10號,23.0425,120.151795
3951,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0029,東洋機電股份有限公司,Customer,7219306,Local Customer,Darren,新北市樹林區中正路220巷1~2號,,TW-N2 New Taipei,Welding Machine,東洋機電股份有限公司,新北市樹林區中正路220巷1~2號,Cash on Delivery,Check,25.0,,TWD,,,+886 2 2687 9000,+886 2 2687 8600,238027,238027,Darren Chang,Jack,,T023,張宏銘,新北市樹林區中正路220巷1~2號,25.006683,121.419423
3600,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0028,"Sowa Electronics, S. A. de C. V.",Customer,,Int'l Customer,Kent,"Av.Tlalnepantla, No.35 Barrio La Concepcion Tultitlan, Estado de Mexico",,MX Mexico,Others,"Sowa Electronics, S. A. de C. V.","Av.Tlalnepantla, No.35 Barrio La Concepcion Tultitlan, Estado de Mexico",Prepaid,Remittance,25.0,,USD,EXW,,+52 55 5872 1844,,,54900,Kent Feng,Kent,,T001,馮耀賢,"Av.Tlalnepantla, No.35 Barrio La Concepcion Tultitlan, Estado de Mexico",,
3952,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0027,大進電子有限公司,Customer,13029825,Local Customer,Darren,台南市東區怡東路150巷2號8F,,TW-S2 Tainan,Inverter,大進電子有限公司,台南市東區怡東路150巷2號8F,Cash on Delivery,Remittance,25.0,,TWD,,,+886 6 356 8685,+886 6 238 9198,70159,70159,Darren Chang,Jack,,T023,張宏銘,台南市東區怡東路150巷2號,22.994617,120.228599
3953,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0026,凱健電子有限公司,Customer,28928037,Local Customer,Darren,新北市樹林區樹中街30號,,TW-N2 New Taipei,UPS,凱健電子有限公司,新北市樹林區樹中街30號,EOM 30,Remittance,25.0,,TWD,,,+886 2 8685 8588,+886 2 8685 8688,23845,23845,Darren Chang,Jack,,T023,張宏銘,新北市樹林區樹中街30號,24.985489,121.421002
3954,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0025,台焊企業有限公司,Customer,84832773,Local Customer,Darren,台南市安南區培安四街86號,,TW-S2 Tainan,Repair Service,台焊企業有限公司,台南市安南區培安四街86號,EOM 30,Check,25.0,,TWD,,,+886 6 356 1285,+886 6 355 8507,70945,70945,Darren Chang,Jack,,T023,張宏銘,台南市安南區培安四街86號,23.04773,120.214422
3955,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0024,潘先生-焊機專業修理,Customer,,Local Customer,Darren,新北市樹林區東順街90巷3弄3號3F,,TW-N2 New Taipei,Repair Service,潘先生-焊機專業修理,新北市樹林區東順街90巷3弄3號3F,Cash on Delivery,Cash,25.0,,TWD,,,,,23850,23850,Darren Chang,Jack,,T023,張宏銘,新北市樹林區東順街90巷3弄3號,24.976268,121.407712
3956,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0023,山木科技有限公司,Customer,70400319,Local Customer,Darren,屏東縣萬丹鄉萬丹路三段332巷18號,,TW-S4 Pingtung,Welding Machine,山木科技有限公司,屏東縣萬丹鄉萬丹路三段332巷18號,Cash on Delivery,Check,25.0,,TWD,,,+886 8 751 1891,+886 8 751 1892,91345,91345,Darren Chang,Jack,,T023,張宏銘,屏東縣萬丹鄉萬丹路三段332巷18號,22.622731,120.480892
3957,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0022,得意科技股份有限公司,Customer,86422063,Local Customer,Darren,高雄市大寮區江山里鳳屏二路18號,,TW-S3 Kaohsiung,Motor Drive,得意科技股份有限公司,高雄市鳥松區松埔路1巷10-3號,EOM 30,Remittance,25.0,,TWD,,,,+886 7 701 5419,83350,831,Darren Chang,Jack,,T023,張宏銘,高雄市大寮區江山里鳳屏二路18號,22.639346,120.4029
3958,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0021,永昱有機電有限公司,Customer,89866337,Local Customer,Darren,高雄市燕巢區安林路35號,,TW-S3 Kaohsiung,Induction Heating,永昱有機電有限公司,高雄市燕巢區安林路35號,others,Remittance,25.0,當月底匯款,TWD,,,+886 7 616 7419,+886 7 616 7420,82443,82443,Darren Chang,Jack,,T023,張宏銘,高雄市燕巢區安林路35號,22.786215,120.329451
3959,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0020,振朝有限公司,Customer,84839641,Local Customer,Darren,台中市南屯區楓樹南街181-2號,,TW-M2 Taichung,Welding Machine,振朝有限公司,台中市龍井區新東村綠園路57號,EOM 30,Remittance,25.0,,TWD,,,+886 4 2479 3269,+886 4 2479 3370,43448,40846,Darren Chang,Jack,,T023,張宏銘,台中市南屯區楓樹南街181-2號,24.115714,120.628813
3960,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0019,裕新電機廠有限公司,Customer,56620869,Local Customer,Darren,台中市西屯區工業區四十二路22號,,TW-M2 Taichung,Welding Machine,裕新電機廠有限公司,台中市西屯區工業區四十二路22號,EOM 30,Check,25.0,,TWD,,,+886 4 2359 5358,+886 4 2359 7368,40768,40768,Darren Chang,Jack,,T023,張宏銘,台中市西屯區工業區四十二路22號,24.172113,120.583722
3601,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0018,杭州士蘭微電子股份有限公司,Customer,,Int'l Customer,Darren,杭州市濱江區濱康路500號,,CN China,Power Semiconductor,杭州士蘭微電子股份有限公司,杭州市濱江區濱康路500號,Cash on Delivery,Remittance,25.0,,USD,EXW,,+86 571 8662 2918,+86 571 8662 0202,,310052,Darren Chang,Kent,,T023,張宏銘,杭州市濱江區濱康路500號,22.982558,120.184588
3961,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0017,寅輝科技有限公司,Customer,89540971,Local Customer,Darren,桃園市平鎮區建安里平東路659巷28號,,TW-N4 Taoyuan,Others,寅輝科技有限公司,桃園市平鎮區建安里平東路659巷28號,Cash on Delivery,Remittance,25.0,,TWD,,,+886 3 460 5895,+886 3 460 3720,32465,32465,Darren Chang,Jack,,T023,張宏銘,桃園市平鎮區建安里平東路659巷28號,24.911148,121.240462
3962,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0016,鴻欣機電有限公司,Customer,89260801,Local Customer,Darren,高雄市燕巢區角宿村四林路121巷20號,,TW-S3 Kaohsiung,Induction Heating,鴻欣機電有限公司,高雄市燕巢區角宿村四林路121巷20號,Cash on Delivery,Remittance,25.0,,TWD,,,+886 7 616 3733,+886 7 616 6135,82446,82446,Darren Chang,Jack,,T023,張宏銘,高雄市燕巢區角宿村四林路121巷20號,22.776485,120.347329
3963,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0015_1,台灣電漿股份有限公司,Customer,22536273,End User,Darren,高雄市大寮區農場路222號,,TW-S3 Kaohsiung,Welding Machine,台灣電能股份有限公司,高雄市大寮區農場路222號,EOM 30,Check,25.0,,TWD,,,+886 7 787 5165,+886 7 787 3662,83160,83160,Darren Chang,Kent,,T023,張宏銘,高雄市大寮區農場路222號,22.616681,120.431023
3964,Administrator,Administrator,2025/12/16 11:46,2025/07/28 09:28,EIT-0015,台灣電能股份有限公司,Customer,28285718,End User,Darren,高雄市大寮區農場路222號,,TW-S3 Kaohsiung,Welding Machine,台灣電能股份有限公司,高雄市大寮區農場路222號,EOM 30,Check,25.0,,TWD,,,+886 7 787 5165,+886 7 787 3662,83160,83160,Darren Chang,Arron,,T023,張宏銘,高雄市大寮區農場路222號,22.616681,120.431023
